# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
6.55000000e+01	U              	(-4.06168453e-02 -2.69293359e-02 -8.40635811e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17985237e+00 3.82976571e-01 4.84576652e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.55500000e+01	p              	-4.85904908e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61082114e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.55500000e+01	U              	(-4.06162652e-02 -2.69288111e-02 -8.40583963e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17983311e+00 3.82977364e-01 4.84556685e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.56000000e+01	p              	-4.85867352e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61087629e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.56000000e+01	U              	(-4.06156856e-02 -2.69282868e-02 -8.40532192e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17981388e+00 3.82978156e-01 4.84536749e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.56500000e+01	p              	-4.85829848e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61093138e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.56500000e+01	U              	(-4.06151067e-02 -2.69277631e-02 -8.40480497e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17979468e+00 3.82978945e-01 4.84516844e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.57000000e+01	p              	-4.85792399e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61098641e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.57000000e+01	U              	(-4.06145284e-02 -2.69272399e-02 -8.40428880e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17977551e+00 3.82979733e-01 4.84496968e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.57500000e+01	p              	-4.85755003e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61104137e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.57500000e+01	U              	(-4.06139508e-02 -2.69267171e-02 -8.40377339e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17975636e+00 3.82980520e-01 4.84477123e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.58000000e+01	p              	-4.85717663e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61109626e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.58000000e+01	U              	(-4.06133737e-02 -2.69261950e-02 -8.40325877e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17973725e+00 3.82981305e-01 4.84457308e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.58500000e+01	p              	-4.85680383e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61115104e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.58500000e+01	U              	(-4.06127973e-02 -2.69256733e-02 -8.40274490e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17971816e+00 3.82982088e-01 4.84437524e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.59000000e+01	p              	-4.85643141e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61120588e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.59000000e+01	U              	(-4.06122216e-02 -2.69251522e-02 -8.40223196e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17969909e+00 3.82982870e-01 4.84417769e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.59500000e+01	p              	-4.85605907e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61126105e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.59500000e+01	U              	(-4.06116468e-02 -2.69246319e-02 -8.40172014e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17968006e+00 3.82983650e-01 4.84398042e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.60000000e+01	p              	-4.85568752e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61131593e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.60000000e+01	U              	(-4.06110730e-02 -2.69241124e-02 -8.40120899e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17966105e+00 3.82984428e-01 4.84378347e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.60500000e+01	p              	-4.85531702e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61137033e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.60500000e+01	U              	(-4.06104998e-02 -2.69235935e-02 -8.40069843e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17964208e+00 3.82985205e-01 4.84358683e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.61000000e+01	p              	-4.85494695e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61142475e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.61000000e+01	U              	(-4.06099276e-02 -2.69230754e-02 -8.40018902e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17962313e+00 3.82985981e-01 4.84339049e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.61500000e+01	p              	-4.85457742e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61147912e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.61500000e+01	U              	(-4.06093565e-02 -2.69225585e-02 -8.39968094e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17960420e+00 3.82986754e-01 4.84319447e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.62000000e+01	p              	-4.85420866e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61153326e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.62000000e+01	U              	(-4.06087874e-02 -2.69220434e-02 -8.39917507e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17958531e+00 3.82987526e-01 4.84299877e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.62500000e+01	p              	-4.85383866e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61158865e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.62500000e+01	U              	(-4.06082148e-02 -2.69215252e-02 -8.39865892e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17956644e+00 3.82988297e-01 4.84280317e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.63000000e+01	p              	-4.85347011e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61164327e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.63000000e+01	U              	(-4.06076402e-02 -2.69210047e-02 -8.39814887e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17954760e+00 3.82989066e-01 4.84260794e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.63500000e+01	p              	-4.85310083e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61169876e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.63500000e+01	U              	(-4.06070613e-02 -2.69204796e-02 -8.39763322e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17952879e+00 3.82989834e-01 4.84241286e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.64000000e+01	p              	-4.85273421e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61175254e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.64000000e+01	U              	(-4.06064844e-02 -2.69199558e-02 -8.39713174e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17951000e+00 3.82990600e-01 4.84221829e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.64500000e+01	p              	-4.85236789e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61180649e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.64500000e+01	U              	(-4.06059111e-02 -2.69194348e-02 -8.39663074e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17949124e+00 3.82991365e-01 4.84202402e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.65000000e+01	p              	-4.85200201e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61186040e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.65000000e+01	U              	(-4.06053407e-02 -2.69189166e-02 -8.39612916e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17947251e+00 3.82992128e-01 4.84183002e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.65500000e+01	p              	-4.85163655e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61191434e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.65500000e+01	U              	(-4.06047725e-02 -2.69184004e-02 -8.39562773e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17945381e+00 3.82992889e-01 4.84163630e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.66000000e+01	p              	-4.85127159e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61196821e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.66000000e+01	U              	(-4.06042061e-02 -2.69178860e-02 -8.39512739e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17943513e+00 3.82993649e-01 4.84144286e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.66500000e+01	p              	-4.85090712e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61202202e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.66500000e+01	U              	(-4.06036423e-02 -2.69173741e-02 -8.39462959e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17941648e+00 3.82994408e-01 4.84124968e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.67000000e+01	p              	-4.85054283e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61207594e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.67000000e+01	U              	(-4.06030860e-02 -2.69168682e-02 -8.39414109e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17939786e+00 3.82995165e-01 4.84105661e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.67500000e+01	p              	-4.85018093e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61212859e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.67500000e+01	U              	(-4.06025205e-02 -2.69163557e-02 -8.39362198e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17937926e+00 3.82995921e-01 4.84086443e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.68000000e+01	p              	-4.84982072e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61218041e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.68000000e+01	U              	(-4.06019355e-02 -2.69158283e-02 -8.39309166e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17936070e+00 3.82996673e-01 4.84067286e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.68500000e+01	p              	-4.84946026e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61223242e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.68500000e+01	U              	(-4.06013483e-02 -2.69152990e-02 -8.39259513e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17934216e+00 3.82997424e-01 4.84048109e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.69000000e+01	p              	-4.84910287e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61228214e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.69000000e+01	U              	(-4.06007633e-02 -2.69147713e-02 -8.39209820e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17932365e+00 3.82998172e-01 4.84028978e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.69500000e+01	p              	-4.84876625e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61231489e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.69500000e+01	U              	(-4.06001644e-02 -2.69142349e-02 -8.39157277e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17930519e+00 3.82998917e-01 4.84010032e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.70000000e+01	p              	-4.84836189e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.61240605e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.70000000e+01	U              	(-4.05996004e-02 -2.69137223e-02 -8.39113864e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17928673e+00 3.82999663e-01 4.83990671e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.70500000e+01	p              	-4.84799407e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61246580e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.70500000e+01	U              	(-4.05990507e-02 -2.69132203e-02 -8.39065140e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17926830e+00 3.83000409e-01 4.83971520e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.71000000e+01	p              	-4.84763290e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61252035e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.71000000e+01	U              	(-4.05985052e-02 -2.69127215e-02 -8.39015972e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17924989e+00 3.83001153e-01 4.83952490e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.71500000e+01	p              	-4.84727391e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61257327e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.71500000e+01	U              	(-4.05979583e-02 -2.69122223e-02 -8.38966518e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17923150e+00 3.83001895e-01 4.83933464e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.72000000e+01	p              	-4.84691528e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61262628e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.72000000e+01	U              	(-4.05974090e-02 -2.69117219e-02 -8.38917151e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17921314e+00 3.83002635e-01 4.83914472e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.72500000e+01	p              	-4.84655703e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61267936e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.72500000e+01	U              	(-4.05968575e-02 -2.69112203e-02 -8.38867852e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17919481e+00 3.83003374e-01 4.83895509e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.73000000e+01	p              	-4.84619914e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61273253e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.73000000e+01	U              	(-4.05963040e-02 -2.69107177e-02 -8.38818614e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17917650e+00 3.83004111e-01 4.83876576e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.73500000e+01	p              	-4.84584158e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61278582e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.73500000e+01	U              	(-4.05957489e-02 -2.69102142e-02 -8.38769433e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17915822e+00 3.83004847e-01 4.83857674e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.74000000e+01	p              	-4.84548433e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61283927e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.74000000e+01	U              	(-4.05951923e-02 -2.69097099e-02 -8.38720299e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17913997e+00 3.83005580e-01 4.83838802e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.74500000e+01	p              	-4.84512733e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61289293e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.74500000e+01	U              	(-4.05946344e-02 -2.69092049e-02 -8.38671192e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17912174e+00 3.83006312e-01 4.83819962e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.75000000e+01	p              	-4.84477047e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61294693e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.75000000e+01	U              	(-4.05940748e-02 -2.69086988e-02 -8.38622078e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17910355e+00 3.83007042e-01 4.83801156e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.75500000e+01	p              	-4.84441351e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61300152e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.75500000e+01	U              	(-4.05935129e-02 -2.69081913e-02 -8.38572891e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17908538e+00 3.83007769e-01 4.83782386e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.76000000e+01	p              	-4.84405577e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61305740e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.76000000e+01	U              	(-4.05929467e-02 -2.69076809e-02 -8.38523461e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17906724e+00 3.83008494e-01 4.83763660e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.76500000e+01	p              	-4.84370964e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61310198e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.76500000e+01	U              	(-4.05923903e-02 -2.69071776e-02 -8.38476566e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17904912e+00 3.83009219e-01 4.83744877e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.77000000e+01	p              	-4.84336264e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61314729e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.77000000e+01	U              	(-4.05918488e-02 -2.69066852e-02 -8.38430159e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17903103e+00 3.83009944e-01 4.83726101e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.77500000e+01	p              	-4.84300887e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61320026e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.77500000e+01	U              	(-4.05913114e-02 -2.69061961e-02 -8.38381891e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17901296e+00 3.83010668e-01 4.83707421e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.78000000e+01	p              	-4.84265557e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61325335e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.78000000e+01	U              	(-4.05907730e-02 -2.69057067e-02 -8.38333383e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17899492e+00 3.83011391e-01 4.83688765e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.78500000e+01	p              	-4.84230259e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61330638e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.78500000e+01	U              	(-4.05902332e-02 -2.69052165e-02 -8.38285123e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17897691e+00 3.83012113e-01 4.83670135e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.79000000e+01	p              	-4.84195034e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61335909e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.79000000e+01	U              	(-4.05896928e-02 -2.69047260e-02 -8.38236999e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17895892e+00 3.83012833e-01 4.83651530e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.79500000e+01	p              	-4.84161323e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.61339684e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.79500000e+01	U              	(-4.05891725e-02 -2.69042497e-02 -8.38192578e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17894095e+00 3.83013554e-01 4.83632832e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.80000000e+01	p              	-4.84125286e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61345799e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.80000000e+01	U              	(-4.05886458e-02 -2.69037695e-02 -8.38142808e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17892301e+00 3.83014275e-01 4.83614293e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.80500000e+01	p              	-4.84090137e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.61351169e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.80500000e+01	U              	(-4.05881140e-02 -2.69032856e-02 -8.38094450e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17890510e+00 3.83014993e-01 4.83595794e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.81000000e+01	p              	-4.84055068e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.61356421e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.81000000e+01	U              	(-4.05875811e-02 -2.69028010e-02 -8.38046759e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17888721e+00 3.83015710e-01 4.83577274e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.81500000e+01	p              	-4.84020051e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.61361691e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.81500000e+01	U              	(-4.05870476e-02 -2.69023160e-02 -8.37998965e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17886934e+00 3.83016425e-01 4.83558793e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.82000000e+01	p              	-4.83985065e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.61366972e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.82000000e+01	U              	(-4.05865136e-02 -2.69018305e-02 -8.37951172e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17885150e+00 3.83017140e-01 4.83540339e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.82500000e+01	p              	-4.83950134e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.61372241e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
6.82500000e+01	U              	(-4.05859792e-02 -2.69013448e-02 -8.37903457e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.17883369e+00 3.83017852e-01 4.83521913e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
6.83000000e+01	p              	-4.83915258e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.61377497e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
