# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
5.00000000e-02	p              	-1.89248840e+01	(1.03340804e+00 -4.06193460e-02 2.61053336e-17)	2.21149509e+01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.65500000e+02	p              	-4.19701874e-01	(8.63129108e+00 -1.02273646e+00 0.00000000e+00)	5.55465500e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.65500000e+02	U              	(-1.74039234e-01 -2.37288454e-01 -6.85332561e-20)	(6.94089297e+00 1.16278347e-01 0.00000000e+00)	(1.22170333e+00 2.31657321e-01 1.70451491e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.65550000e+02	p              	-4.20269842e-01	(8.63129108e+00 -1.02273646e+00 0.00000000e+00)	5.55386527e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.65550000e+02	U              	(-1.73599807e-01 -2.40846975e-01 -6.57739846e-20)	(6.94089297e+00 1.16278347e-01 0.00000000e+00)	(1.22434468e+00 2.30160573e-01 1.71235857e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.65600000e+02	p              	-4.21350344e-01	(8.63129108e+00 -1.02273646e+00 0.00000000e+00)	5.55324494e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.65600000e+02	U              	(-1.73180864e-01 -2.44325225e-01 -6.33255434e-20)	(6.94089297e+00 1.16278347e-01 0.00000000e+00)	(1.22693573e+00 2.28580488e-01 1.71987142e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.65650000e+02	p              	-4.21899604e-01	(8.63129108e+00 -1.02273646e+00 0.00000000e+00)	5.55437062e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.65650000e+02	U              	(-1.72784335e-01 -2.47717155e-01 -6.06492399e-20)	(6.94089297e+00 1.16278347e-01 0.00000000e+00)	(1.22947526e+00 2.26913788e-01 1.72549837e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.65700000e+02	p              	-4.22502385e-01	(8.63129108e+00 -1.02273646e+00 0.00000000e+00)	5.55420639e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.65700000e+02	U              	(-1.72412112e-01 -2.51020055e-01 -5.79774008e-20)	(6.94089297e+00 1.16278347e-01 0.00000000e+00)	(1.23196125e+00 2.25161844e-01 1.73148345e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.65750000e+02	p              	-4.23172242e-01	(8.63129108e+00 -1.02273646e+00 0.00000000e+00)	5.55553563e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.65750000e+02	U              	(-1.72064241e-01 -2.54236605e-01 -5.54156648e-20)	(6.94089297e+00 1.16278347e-01 0.00000000e+00)	(1.23439153e+00 2.23326403e-01 1.73736804e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.65800000e+02	p              	-4.23113687e-01	(8.63129108e+00 -1.02273646e+00 0.00000000e+00)	5.55469388e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.65800000e+02	U              	(-1.71746575e-01 -2.57355558e-01 -5.25710798e-20)	(6.94089297e+00 1.16278347e-01 0.00000000e+00)	(1.23676251e+00 2.21402954e-01 1.74079186e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.65850000e+02	p              	-4.23608703e-01	(8.63129108e+00 -1.02273646e+00 0.00000000e+00)	5.55485280e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.65850000e+02	U              	(-1.71456675e-01 -2.60381589e-01 -4.99308968e-20)	(6.94089297e+00 1.16278347e-01 0.00000000e+00)	(1.23907238e+00 2.19392389e-01 1.74451330e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.65900000e+02	p              	-4.23318000e-01	(8.63129108e+00 -1.02273646e+00 0.00000000e+00)	5.55489095e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.65900000e+02	U              	(-1.71196831e-01 -2.63306761e-01 -4.70473632e-20)	(6.94089297e+00 1.16278347e-01 0.00000000e+00)	(1.24131778e+00 2.17294992e-01 1.74756158e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.65950000e+02	p              	-4.23655811e-01	(8.63129108e+00 -1.02273646e+00 0.00000000e+00)	5.55471941e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.65950000e+02	U              	(-1.70964959e-01 -2.66134476e-01 -4.43190856e-20)	(6.94089297e+00 1.16278347e-01 0.00000000e+00)	(1.24349732e+00 2.15114520e-01 1.75124240e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.66000000e+02	p              	-4.23137622e-01	(8.63129108e+00 -1.02273646e+00 0.00000000e+00)	5.55535333e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66000000e+02	U              	(-1.70762183e-01 -2.68854551e-01 -4.12712284e-20)	(6.94089297e+00 1.16278347e-01 0.00000000e+00)	(1.24560841e+00 2.12849617e-01 1.75328936e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.66050000e+02	p              	-4.22989185e-01	(8.63129108e+00 -1.02273646e+00 0.00000000e+00)	5.55566521e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66050000e+02	U              	(-1.70587227e-01 -2.71469944e-01 -3.84115689e-20)	(6.94089297e+00 1.16278347e-01 0.00000000e+00)	(1.24764837e+00 2.10505082e-01 1.75641027e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.66100000e+02	p              	-4.23277941e-01	(8.63129108e+00 -1.02273646e+00 0.00000000e+00)	5.55475957e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66100000e+02	U              	(-1.70441012e-01 -2.73985264e-01 -3.57014105e-20)	(6.94089297e+00 1.16278347e-01 0.00000000e+00)	(1.24961770e+00 2.08080563e-01 1.75814971e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.66150000e+02	p              	-4.22121069e-01	(8.63129108e+00 -1.02273646e+00 0.00000000e+00)	5.55584261e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66150000e+02	U              	(-1.70324928e-01 -2.76392120e-01 -3.27044109e-20)	(6.94089297e+00 1.16278347e-01 0.00000000e+00)	(1.25151425e+00 2.05573382e-01 1.75813476e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.66200000e+02	p              	-4.21386295e-01	(8.63129108e+00 -1.02273646e+00 0.00000000e+00)	5.55580363e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66200000e+02	U              	(-1.79395561e-01 -2.22747163e-01 -3.16723745e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.25332969e+00 2.02976679e-01 1.75519055e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.66250000e+02	p              	-4.20597630e-01	(8.63129108e+00 -1.02273646e+00 0.00000000e+00)	5.55582598e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66250000e+02	U              	(-1.79686711e-01 -2.22490835e-01 -3.52495073e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.25506421e+00 2.00295162e-01 1.75416597e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.66300000e+02	p              	-4.19908762e-01	(8.63129108e+00 -1.02273646e+00 0.00000000e+00)	5.55633211e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66300000e+02	U              	(-1.79988819e-01 -2.22122668e-01 -3.87551573e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.25671811e+00 1.97533330e-01 1.75342686e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.66350000e+02	p              	-4.20180967e-01	(9.04143218e+00 -1.02142958e+00 0.00000000e+00)	5.55659267e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66350000e+02	U              	(-1.80301064e-01 -2.21638635e-01 -4.24155440e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.25828830e+00 1.94698460e-01 1.75370113e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.66400000e+02	p              	-4.21061410e-01	(9.04143218e+00 -1.02142958e+00 0.00000000e+00)	5.55767009e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66400000e+02	U              	(-1.80622401e-01 -2.21041391e-01 -4.58967963e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.25977336e+00 1.91788521e-01 1.75143171e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.66450000e+02	p              	-4.21005107e-01	(9.04143218e+00 -1.02142958e+00 0.00000000e+00)	5.55793353e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66450000e+02	U              	(-1.80952780e-01 -2.20323475e-01 -4.96848977e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.26116859e+00 1.88800315e-01 1.74726932e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.66500000e+02	p              	-4.21327230e-01	(9.04143218e+00 -1.02142958e+00 0.00000000e+00)	5.55852729e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66500000e+02	U              	(-1.81289254e-01 -2.19487469e-01 -5.33027667e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.26247234e+00 1.85735594e-01 1.74308335e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.66550000e+02	p              	-4.21364355e-01	(9.04143218e+00 -1.02142958e+00 0.00000000e+00)	5.55876354e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66550000e+02	U              	(-1.81630044e-01 -2.18530993e-01 -5.70413543e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.26368166e+00 1.82596349e-01 1.73836047e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.66600000e+02	p              	-4.21162963e-01	(9.04143218e+00 -1.02142958e+00 0.00000000e+00)	5.55875417e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66600000e+02	U              	(-1.81974467e-01 -2.17447176e-01 -6.09989273e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.26479453e+00 1.79384190e-01 1.73291722e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.66650000e+02	p              	-4.20960413e-01	(9.04143218e+00 -1.02142958e+00 0.00000000e+00)	5.55965618e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66650000e+02	U              	(-1.82319039e-01 -2.16244267e-01 -6.45671927e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.26580770e+00 1.76095247e-01 1.72522227e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.66700000e+02	p              	-4.21142963e-01	(9.04143218e+00 -1.02142958e+00 0.00000000e+00)	5.56139103e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66700000e+02	U              	(-1.82661840e-01 -2.14921707e-01 -6.82595604e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.26672304e+00 1.72737193e-01 1.71962879e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.66750000e+02	p              	-4.20331939e-01	(9.04143218e+00 -1.02142958e+00 0.00000000e+00)	5.56162318e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66750000e+02	U              	(-1.83000694e-01 -2.13475076e-01 -7.21353599e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.26753876e+00 1.69306660e-01 1.71079301e-19)	(8.50121714e+00 -2.41493037e+00 0.00000000e+00)
1.66800000e+02	p              	-4.19912858e-01	(9.04143218e+00 -1.02142958e+00 0.00000000e+00)	5.56224490e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66800000e+02	U              	(-1.83332171e-01 -2.11902568e-01 -7.60609464e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.26159065e+00 3.30718412e-01 4.89509632e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.66850000e+02	p              	-4.19608916e-01	(9.04143218e+00 -1.02142958e+00 0.00000000e+00)	5.56322977e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66850000e+02	U              	(-1.83653590e-01 -2.10206033e-01 -7.98908651e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.26572362e+00 3.26751857e-01 4.95389028e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.66900000e+02	p              	-4.18449297e-01	(9.04143218e+00 -1.02142958e+00 0.00000000e+00)	5.56407009e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66900000e+02	U              	(-1.83965867e-01 -2.08382988e-01 -8.37694594e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.26964507e+00 3.22469655e-01 5.01199674e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.66950000e+02	p              	-4.17416997e-01	(9.04143218e+00 -1.02142958e+00 0.00000000e+00)	5.56553807e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.66950000e+02	U              	(-1.84268877e-01 -2.06434149e-01 -8.75630298e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.27334057e+00 3.17860005e-01 5.06409530e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.67000000e+02	p              	-4.15762327e-01	(9.04143218e+00 -1.02142958e+00 0.00000000e+00)	5.56669134e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.67000000e+02	U              	(-1.84559410e-01 -2.04357295e-01 -9.15132479e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.27679382e+00 3.12911777e-01 5.11240952e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.67050000e+02	p              	-4.14840433e-01	(9.04143218e+00 -1.02142958e+00 0.00000000e+00)	5.56772728e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.67050000e+02	U              	(-1.84832113e-01 -2.02153175e-01 -9.54847042e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.27999045e+00 3.07616038e-01 5.15836690e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.67100000e+02	p              	-4.13690467e-01	(9.04143218e+00 -1.02142958e+00 0.00000000e+00)	5.56886731e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
1.67100000e+02	U              	(-1.85084813e-01 -1.99823404e-01 -9.93844001e-20)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.28292037e+00 3.01959239e-01 5.19215432e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.67150000e+02	p              	-4.11724437e-01	(9.04143218e+00 -1.02142958e+00 0.00000000e+00)	5.56908231e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.67150000e+02	U              	(-1.85316962e-01 -1.97362838e-01 -1.03491733e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.28557338e+00 2.95932595e-01 5.22591433e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.67200000e+02	p              	-4.10546192e-01	(9.46684824e+00 -1.02007403e+00 0.00000000e+00)	5.57048945e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.67200000e+02	U              	(-1.85526889e-01 -1.94774372e-01 -1.07422950e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.28790404e+00 2.89527272e-01 5.26255212e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.67250000e+02	p              	-4.10733520e-01	(9.46684824e+00 -1.02007403e+00 0.00000000e+00)	5.57170700e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.67250000e+02	U              	(-1.85710609e-01 -1.92058039e-01 -1.11462301e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.28990688e+00 2.82733060e-01 5.28424896e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.67300000e+02	p              	-4.10550617e-01	(9.46684824e+00 -1.02007403e+00 0.00000000e+00)	5.57298873e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.67300000e+02	U              	(-1.85866842e-01 -1.89215464e-01 -1.15418505e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.29157235e+00 2.75544281e-01 5.30313182e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.67350000e+02	p              	-4.10240361e-01	(9.52132651e+00 -7.98499693e-01 0.00000000e+00)	5.57595253e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.67350000e+02	U              	(-1.85992333e-01 -1.86242849e-01 -1.19608773e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.29288697e+00 2.67954417e-01 5.31609991e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.67400000e+02	p              	-4.09956193e-01	(9.52132651e+00 -7.98499693e-01 0.00000000e+00)	5.57752210e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.67400000e+02	U              	(-1.86088113e-01 -1.83144603e-01 -1.23494419e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.29383625e+00 2.59953979e-01 5.31845038e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.67450000e+02	p              	-4.09522020e-01	(9.52132651e+00 -7.98499693e-01 0.00000000e+00)	5.57894454e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.67450000e+02	U              	(-1.86157503e-01 -1.79915865e-01 -1.27563871e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.29440661e+00 2.51537331e-01 5.31553518e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.67500000e+02	p              	-4.09268030e-01	(9.52132651e+00 -7.98499693e-01 0.00000000e+00)	5.58144262e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.67500000e+02	U              	(-1.86182769e-01 -1.76564658e-01 -1.31720632e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.29458409e+00 2.42699572e-01 5.30544393e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.67550000e+02	p              	-4.08685391e-01	(9.52132651e+00 -7.98499693e-01 0.00000000e+00)	5.58360243e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.67550000e+02	U              	(-1.86169784e-01 -1.73088803e-01 -1.35757755e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.29435829e+00 2.33439260e-01 5.29014685e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.67600000e+02	p              	-4.07178308e-01	(9.52132651e+00 -7.98499693e-01 0.00000000e+00)	5.58454678e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.67600000e+02	U              	(-1.86120517e-01 -1.69490387e-01 -1.39670033e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.29371361e+00 2.23750406e-01 5.26390671e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.67650000e+02	p              	-4.06472565e-01	(9.52132651e+00 -7.98499693e-01 0.00000000e+00)	5.58692714e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.67650000e+02	U              	(-1.86029063e-01 -1.65776375e-01 -1.43492046e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.29263836e+00 2.13633381e-01 5.23483309e-20)	(2.02562367e+01 -3.35399861e+00 0.00000000e+00)
1.67700000e+02	p              	-4.05022606e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.58890439e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.67700000e+02	U              	(-1.85895849e-01 -1.61940582e-01 -1.47612743e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.24379862e+00 2.06682577e-01 4.11908956e-20)	(9.39023664e+00 -2.85300579e+00 0.00000000e+00)
1.67750000e+02	p              	-4.05253052e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.59042203e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.67750000e+02	U              	(-1.85718757e-01 -1.57977571e-01 -1.51939227e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.24649557e+00 2.04253323e-01 4.13387660e-20)	(9.39023664e+00 -2.85300579e+00 0.00000000e+00)
1.67800000e+02	p              	-4.05324710e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.59344823e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.67800000e+02	U              	(-1.85492410e-01 -1.53904788e-01 -1.55589428e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.24914800e+00 2.01750911e-01 4.14211608e-20)	(9.39023664e+00 -2.85300579e+00 0.00000000e+00)
1.67850000e+02	p              	-4.05515679e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.59537817e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.67850000e+02	U              	(-1.85223477e-01 -1.49718558e-01 -1.59434431e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.25175154e+00 1.99176287e-01 4.15044487e-20)	(9.39023664e+00 -2.85300579e+00 0.00000000e+00)
1.67900000e+02	p              	-4.05616192e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.59827990e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.67900000e+02	U              	(-1.84914747e-01 -1.45418907e-01 -1.63231788e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.25430303e+00 1.96526853e-01 4.15363990e-20)	(9.39023664e+00 -2.85300579e+00 0.00000000e+00)
1.67950000e+02	p              	-4.05892797e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.59905199e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.67950000e+02	U              	(-1.84564930e-01 -1.40998371e-01 -1.67421535e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.25679977e+00 1.93804032e-01 4.15761322e-20)	(9.39023664e+00 -2.85300579e+00 0.00000000e+00)
1.68000000e+02	p              	-4.05954507e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.60232554e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.68000000e+02	U              	(-1.84168809e-01 -1.36480333e-01 -1.70668269e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.25978072e+00 2.34624213e-01 8.46702678e-20)	(2.11304160e+01 -4.24357494e+00 0.00000000e+00)
1.68050000e+02	p              	-4.06046383e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.60543299e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.68050000e+02	U              	(-1.83727290e-01 -1.31858926e-01 -1.74441731e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.26509474e+00 2.32019566e-01 8.64661828e-20)	(2.11304160e+01 -4.24357494e+00 0.00000000e+00)
1.68100000e+02	p              	-4.06146605e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.60834588e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.68100000e+02	U              	(-1.83239619e-01 -1.27135920e-01 -1.78111402e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.27035342e+00 2.29222298e-01 8.80816437e-20)	(2.11304160e+01 -4.24357494e+00 0.00000000e+00)
1.68150000e+02	p              	-4.06227877e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.61096667e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.68150000e+02	U              	(-1.82705950e-01 -1.22308544e-01 -1.81938530e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.27553578e+00 2.26234357e-01 9.00992787e-20)	(2.11304160e+01 -4.24357494e+00 0.00000000e+00)
1.68200000e+02	p              	-4.06342009e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.61353905e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.68200000e+02	U              	(-1.82124368e-01 -1.17379474e-01 -1.85694646e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.28063097e+00 2.23044842e-01 9.18664319e-20)	(2.11304160e+01 -4.24357494e+00 0.00000000e+00)
1.68250000e+02	p              	-4.06336205e-01	(-2.01798769e-01 -1.01443079e+00 0.00000000e+00)	5.61726753e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
1.68250000e+02	U              	(-1.81494816e-01 -1.12352082e-01 -1.89361838e-19)	(6.29820622e+00 1.16562877e-01 3.28082270e-17)	(1.24137340e+00 2.89888847e-01 2.30313684e-19)	(2.11304160e+01 -3.09510115e+00 0.00000000e+00)
