# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 2.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
328.55          	-2.32308931e-12	1.97488661e+00	3.34672039e-09	1.67103711e-09	1.67568329e-09
328.6           	-3.42969609e-12	1.97488663e+00	-6.36237971e-09	-3.18461955e-09	-3.17776016e-09
328.65          	-5.65952005e-12	1.97488663e+00	-6.52406724e-09	-3.26769314e-09	-3.25637410e-09
328.7           	-5.70280704e-12	1.97488661e+00	2.52660636e-09	1.25760037e-09	1.26900599e-09
328.75          	-1.62906993e-12	1.97488665e+00	1.00959327e-08	5.04633729e-09	5.04959543e-09
328.8           	-4.92625732e-12	1.97488661e+00	-1.68713228e-08	-8.44058764e-09	-8.43073513e-09
328.85          	-2.22205544e-12	1.97488664e+00	6.77898023e-09	3.38726806e-09	3.39171217e-09
328.9           	-5.33978244e-14	1.97488664e+00	6.97831749e-09	3.48910535e-09	3.48921214e-09
328.95          	-6.51131135e-12	1.97488661e+00	-2.00575316e-08	-1.00352771e-08	-1.00222545e-08
329             	-2.44098220e-12	1.97488665e+00	2.28974324e-08	1.14462752e-08	1.14511572e-08
329.05          	-5.07880424e-12	1.97488662e+00	-1.02577816e-08	-5.13396962e-09	-5.12381201e-09
329.1           	-8.28344218e-12	1.97488662e+00	-1.05841234e-08	-5.30034515e-09	-5.28377826e-09
329.15          	-1.54763268e-12	1.97488664e+00	2.44122815e-08	1.22045931e-08	1.22076884e-08
329.2           	-5.13142523e-12	1.97488662e+00	-2.15485328e-08	-1.07793978e-08	-1.07691350e-08
329.25          	-2.91549369e-12	1.97488663e+00	1.13895141e-08	5.69184154e-09	5.69767252e-09
329.3           	7.25243325e-13	1.97488664e+00	1.17450800e-08	5.87326526e-09	5.87181477e-09
329.35          	-4.41182572e-12	1.97488662e+00	-2.12111993e-08	-1.06100115e-08	-1.06011878e-08
329.4           	-3.02618466e-12	1.97488662e+00	1.28807386e-08	6.43734312e-09	6.44339549e-09
329.45          	-3.86609473e-12	1.97488664e+00	-5.81117751e-09	-2.90945485e-09	-2.90172266e-09
329.5           	-4.36263916e-12	1.97488662e+00	4.01098182e-09	2.00112827e-09	2.00985355e-09
329.55          	-2.86718609e-12	1.97488662e+00	4.15739587e-09	2.07583075e-09	2.08156512e-09
329.6           	-2.12211347e-12	1.97488664e+00	-2.52668706e-09	-1.26546564e-09	-1.26122142e-09
329.65          	-4.86061517e-12	1.97488661e+00	-8.92079219e-09	-4.46525671e-09	-4.45553548e-09
329.7           	-3.91671710e-12	1.97488664e+00	1.13824088e-09	5.65203722e-10	5.73037157e-10
329.75          	-3.61220374e-12	1.97488664e+00	1.19961340e-09	5.96194495e-10	6.03418902e-10
329.8           	-6.95966993e-12	1.97488661e+00	-1.03290877e-08	-5.17150354e-09	-5.15758420e-09
329.85          	-1.39806450e-12	1.97488665e+00	2.07695078e-08	1.03833558e-08	1.03861520e-08
329.9           	-2.16931377e-12	1.97488662e+00	-5.29413885e-09	-2.64923874e-09	-2.64490011e-09
329.95          	-3.72736607e-12	1.97488662e+00	-5.50890097e-09	-2.75817785e-09	-2.75072312e-09
330             	1.53694809e-12	1.97488665e+00	2.01672858e-08	1.00851799e-08	1.00821060e-08
330.05          	-4.50648622e-12	1.97488661e+00	-2.45423476e-08	-1.22756803e-08	-1.22666673e-08
330.1           	-3.91975677e-12	1.97488663e+00	7.80867733e-09	3.90041891e-09	3.90825842e-09
330.15          	-1.54986083e-12	1.97488664e+00	8.09739872e-09	4.04714950e-09	4.05024922e-09
330.2           	-6.94947821e-12	1.97488662e+00	-2.31795651e-08	-1.15967321e-08	-1.15828331e-08
330.25          	-2.37188806e-12	1.97488663e+00	2.02649487e-08	1.01301024e-08	1.01348462e-08
330.3           	-3.91668447e-12	1.97488664e+00	-1.35413551e-08	-6.77459425e-09	-6.76676089e-09
330.35          	-2.60754016e-12	1.97488663e+00	9.50715989e-09	4.75097241e-09	4.75618749e-09
330.4           	-3.15978764e-12	1.97488663e+00	-5.79118435e-09	-2.89875196e-09	-2.89243239e-09
330.45          	-5.18084805e-12	1.97488663e+00	-5.99276958e-09	-3.00156564e-09	-2.99120394e-09
330.5           	-3.59463522e-12	1.97488662e+00	9.31971723e-09	4.65626398e-09	4.66345325e-09
330.55          	-2.57798047e-12	1.97488664e+00	1.19838771e-09	5.96615872e-10	6.01771833e-10
330.6           	-5.68049427e-12	1.97488661e+00	-1.01237925e-08	-5.06757675e-09	-5.05621576e-09
330.65          	-7.43830995e-13	1.97488665e+00	1.97008300e-08	9.84967116e-09	9.85115882e-09
330.7           	-3.04429106e-12	1.97488662e+00	-8.02358760e-09	-4.01483809e-09	-4.00874951e-09
330.75          	-5.89245720e-12	1.97488662e+00	-8.29120599e-09	-4.15149545e-09	-4.13971054e-09
330.8           	-6.87407162e-13	1.97488665e+00	1.90398752e-08	9.51925017e-09	9.52062499e-09
330.85          	-5.55430376e-12	1.97488661e+00	-2.31035729e-08	-1.15573408e-08	-1.15462322e-08
330.9           	6.58398574e-13	1.97488664e+00	2.71918345e-08	1.35965756e-08	1.35952588e-08
330.95          	-1.01475046e-12	1.97488662e+00	-1.13444277e-08	-5.67322862e-09	-5.67119912e-09
331             	-4.92729089e-12	1.97488662e+00	-1.17357004e-08	-5.87277751e-09	-5.86292293e-09
331.05          	7.62291705e-13	1.97488664e+00	2.40520103e-08	1.20267674e-08	1.20252428e-08
331.1           	-1.58846341e-12	1.97488663e+00	-1.66894595e-08	-8.34631822e-09	-8.34314130e-09
331.15          	1.18261195e-13	1.97488663e+00	1.02208366e-08	5.11053655e-09	5.11030003e-09
331.2           	3.70616547e-12	1.97488663e+00	1.05304633e-08	5.26893780e-09	5.26152547e-09
331.25          	7.10135401e-13	1.97488663e+00	-1.50712323e-08	-7.53490599e-09	-7.53632626e-09
331.3           	-6.80127504e-13	1.97488661e+00	1.35036694e-09	6.74503341e-10	6.75863596e-10
331.35          	-1.73012494e-12	1.97488663e+00	-5.78529858e-09	-2.89437942e-09	-2.89091917e-09
331.4           	-3.77450350e-12	1.97488663e+00	-5.92384869e-09	-2.96569885e-09	-2.95814984e-09
331.45          	-4.18585457e-12	1.97488661e+00	9.11108864e-10	4.51368577e-10	4.59740286e-10
331.5           	4.08331572e-13	1.97488665e+00	1.20625884e-08	6.03170254e-09	6.03088588e-09
331.55          	-3.01661051e-12	1.97488661e+00	-1.81934421e-08	-9.09973768e-09	-9.09370446e-09
331.6           	-9.84544477e-14	1.97488664e+00	7.71758043e-09	3.85869176e-09	3.85888867e-09
331.65          	2.38716490e-12	1.97488664e+00	7.94354729e-09	3.97416081e-09	3.96938648e-09
331.7           	-4.42987541e-12	1.97488661e+00	-2.15489756e-08	-1.07789177e-08	-1.07700579e-08
331.75          	-4.37060436e-13	1.97488665e+00	2.34086432e-08	1.17038845e-08	1.17047586e-08
331.8           	-3.26401601e-12	1.97488662e+00	-1.10710840e-08	-5.53880600e-09	-5.53227797e-09
331.85          	-6.75525803e-12	1.97488662e+00	-1.14193763e-08	-5.71644341e-09	-5.70293289e-09
331.9           	3.48796513e-14	1.97488664e+00	2.48819410e-08	1.24410054e-08	1.24409356e-08
331.95          	-3.23768237e-12	1.97488662e+00	-2.09862208e-08	-1.04963481e-08	-1.04898727e-08
332             	-8.40337457e-13	1.97488663e+00	1.19835371e-08	5.99092823e-09	5.99260890e-09
332.05          	3.03659951e-12	1.97488663e+00	1.23521918e-08	6.17913251e-09	6.17305931e-09
332.1           	-1.82793873e-12	1.97488663e+00	-2.04728926e-08	-1.02382742e-08	-1.02346184e-08
332.15          	-9.37975717e-13	1.97488662e+00	1.13955675e-08	5.69684578e-09	5.69872173e-09
332.2           	-2.53584382e-12	1.97488663e+00	-9.14110799e-09	-4.57308984e-09	-4.56801815e-09
332.25          	-5.57062458e-12	1.97488663e+00	-9.41330348e-09	-4.71222236e-09	-4.70108112e-09
332.3           	-3.84221171e-12	1.97488662e+00	9.51620036e-09	4.75425797e-09	4.76194239e-09
332.35          	-1.55643673e-12	1.97488665e+00	2.52840049e-09	1.26264381e-09	1.26575668e-09
332.4           	-3.97300357e-12	1.97488661e+00	-1.08580316e-08	-5.43298882e-09	-5.42504281e-09
332.45          	-1.92554534e-12	1.97488664e+00	3.26626173e-09	1.63120532e-09	1.63505641e-09
332.5           	-8.53354388e-13	1.97488664e+00	3.35755925e-09	1.67792627e-09	1.67963298e-09
332.55          	-5.78672277e-12	1.97488661e+00	-1.41051785e-08	-7.05837599e-09	-7.04680255e-09
332.6           	-1.60266104e-12	1.97488665e+00	2.03268842e-08	1.01618394e-08	1.01650447e-08
332.65          	-3.72146834e-12	1.97488662e+00	-7.62007280e-09	-3.81375787e-09	-3.80631493e-09
332.7           	-6.04944990e-12	1.97488662e+00	-7.87279660e-09	-3.94244775e-09	-3.93034885e-09
332.75          	3.53833607e-13	1.97488665e+00	2.23311433e-08	1.11659255e-08	1.11652178e-08
332.8           	-4.18826519e-12	1.97488661e+00	-2.32853792e-08	-1.16468779e-08	-1.16385014e-08
332.85          	-2.31229337e-12	1.97488664e+00	1.00564663e-08	5.02592084e-09	5.03054543e-09
332.9           	8.72808119e-13	1.97488664e+00	1.03859013e-08	5.19382346e-09	5.19207785e-09
332.95          	-4.87723111e-12	1.97488662e+00	-2.33141071e-08	-1.16619308e-08	-1.16521763e-08
333             	-1.63638168e-12	1.97488663e+00	1.82535513e-08	9.12513925e-09	9.12841201e-09
333.05          	-3.68419965e-12	1.97488664e+00	-1.30789016e-08	-6.54313498e-09	-6.53576659e-09
333.1           	-3.01256557e-12	1.97488663e+00	7.92414500e-09	3.95905994e-09	3.96508507e-09
333.15          	-3.40877413e-12	1.97488663e+00	-5.45282826e-09	-2.72982290e-09	-2.72300536e-09
333.2           	-4.85653965e-12	1.97488663e+00	-5.63033011e-09	-2.82002159e-09	-2.81030852e-09
333.25          	-3.26732586e-12	1.97488662e+00	8.11940538e-09	4.05643536e-09	4.06297001e-09
333.3           	-1.39720895e-12	1.97488664e+00	3.93912551e-09	1.96816555e-09	1.97095996e-09
333.35          	-4.66026805e-12	1.97488661e+00	-1.13286693e-08	-5.66899491e-09	-5.65967437e-09
333.4           	7.36416679e-13	1.97488665e+00	2.20560858e-08	1.10287793e-08	1.10273065e-08
333.45          	-1.79907586e-12	1.97488662e+00	-9.21868621e-09	-4.61114218e-09	-4.60754403e-09
333.5           	-5.16813090e-12	1.97488662e+00	-9.53218559e-09	-4.77126092e-09	-4.76092466e-09
333.55          	1.44594948e-13	1.97488665e+00	2.01744197e-08	1.00873545e-08	1.00870653e-08
333.6           	-4.73414233e-12	1.97488661e+00	-2.38742219e-08	-1.19418451e-08	-1.19323768e-08
333.65          	-2.08821805e-12	1.97488664e+00	1.13883198e-08	5.69207170e-09	5.69624813e-09
333.7           	2.04473287e-12	1.97488664e+00	1.17592184e-08	5.88165393e-09	5.87756446e-09
333.75          	-3.16707663e-12	1.97488662e+00	-2.21763615e-08	-1.10913478e-08	-1.10850137e-08
333.8           	2.73145439e-13	1.97488663e+00	1.89984082e-08	9.49947726e-09	9.49893097e-09
333.85          	-2.81535331e-12	1.97488663e+00	-1.56096455e-08	-7.80763812e-09	-7.80200741e-09
333.9           	-2.44304034e-12	1.97488663e+00	7.90827875e-09	3.95169634e-09	3.95658242e-09
333.95          	3.47484411e-13	1.97488663e+00	8.18614307e-09	4.09341902e-09	4.09272405e-09
334             	-1.26241541e-12	1.97488664e+00	-1.18387554e-08	-5.92064011e-09	-5.91811528e-09
334.05          	-1.88643328e-12	1.97488661e+00	6.68063924e-10	3.32145529e-10	3.35918396e-10
334.1           	1.64315805e-12	1.97488665e+00	1.13509661e-08	5.67712620e-09	5.67383988e-09
334.15          	2.87828897e-13	1.97488662e+00	-1.59286523e-09	-7.96144785e-10	-7.96720443e-10
334.2           	5.19124782e-13	1.97488664e+00	2.83931317e-09	1.42017571e-09	1.41913746e-09
334.25          	1.94190334e-12	1.97488664e+00	2.91614096e-09	1.46001238e-09	1.45612858e-09
334.3           	2.94638988e-13	1.97488661e+00	-7.08905868e-09	-3.54423470e-09	-3.54482398e-09
334.35          	5.44537202e-12	1.97488665e+00	1.86462392e-08	9.32856499e-09	9.31767425e-09
334.4           	-4.56147706e-14	1.97488661e+00	-2.27889937e-08	-1.13945425e-08	-1.13944512e-08
334.45          	4.81550238e-12	1.97488664e+00	2.51436445e-08	1.25766378e-08	1.25670068e-08
334.5           	1.88501601e-12	1.97488662e+00	-1.34293566e-08	-6.71279330e-09	-6.71656333e-09
334.55          	-2.85728429e-12	1.97488662e+00	-1.38601337e-08	-6.93292413e-09	-6.92720956e-09
334.6           	2.57790913e-12	1.97488664e+00	2.27968845e-08	1.14010202e-08	1.13958643e-08
334.65          	7.75965446e-13	1.97488663e+00	-1.61746991e-08	-8.08657358e-09	-8.08812551e-09
334.7           	3.38404261e-12	1.97488663e+00	1.17512546e-08	5.87901133e-09	5.87224324e-09
334.75          	7.59407077e-12	1.97488663e+00	1.21006302e-08	6.05790917e-09	6.04272103e-09
334.8           	4.63075997e-12	1.97488663e+00	-1.41933664e-08	-7.09205246e-09	-7.10131398e-09
334.85          	2.94490506e-12	1.97488661e+00	1.95857393e-09	9.82231868e-10	9.76342058e-10
334.9           	3.83594166e-12	1.97488665e+00	5.23411182e-09	2.62089185e-09	2.61321997e-09
334.95          	1.88397865e-12	1.97488662e+00	-1.12663977e-09	-5.61435907e-10	-5.65203864e-10
335             	1.55118236e-12	1.97488662e+00	-1.13995101e-09	-5.68424322e-10	-5.71526687e-10
335.05          	5.51363794e-12	1.97488665e+00	9.21804433e-09	4.61453580e-09	4.60350853e-09
335.1           	1.91768042e-12	1.97488661e+00	-1.72479081e-08	-8.62203637e-09	-8.62587173e-09
335.15          	4.02218710e-12	1.97488664e+00	5.91394372e-09	2.96099405e-09	2.95294967e-09
335.2           	5.88033615e-12	1.97488664e+00	6.11491306e-09	3.06333687e-09	3.05157620e-09
335.25          	1.51265827e-13	1.97488661e+00	-1.91333805e-08	-9.56653898e-09	-9.56684151e-09
335.3           	5.21361491e-12	1.97488665e+00	2.36535832e-08	1.18320052e-08	1.18215780e-08
335.35          	3.55041625e-12	1.97488662e+00	-8.93771931e-09	-4.46530924e-09	-4.47241007e-09
335.4           	7.74765018e-13	1.97488662e+00	-9.24610027e-09	-4.62227537e-09	-4.62382490e-09
335.45          	6.65822692e-12	1.97488664e+00	2.31870242e-08	1.16001703e-08	1.15868539e-08
335.5           	2.26669107e-12	1.97488662e+00	-2.15836200e-08	-1.07895433e-08	-1.07940767e-08
335.55          	5.32943286e-12	1.97488663e+00	1.78759977e-08	8.94332827e-09	8.93266940e-09
335.6           	3.91669932e-12	1.97488663e+00	-1.06719980e-08	-5.33208228e-09	-5.33991568e-09
335.65          	4.48601063e-12	1.97488663e+00	6.91201523e-09	3.46049362e-09	3.45152160e-09
335.7           	6.77461049e-12	1.97488663e+00	7.14673826e-09	3.58014374e-09	3.56659452e-09
335.75          	4.70669781e-12	1.97488663e+00	-1.14471429e-08	-5.71886477e-09	-5.72827817e-09
335.8           	4.72810148e-12	1.97488662e+00	2.73354758e-09	1.37150189e-09	1.36204569e-09
335.85          	7.52245152e-12	1.97488665e+00	7.69934195e-09	3.85719342e-09	3.84214852e-09
335.9           	3.08876601e-12	1.97488660e+00	-1.71326066e-08	-8.56321451e-09	-8.56939205e-09
335.95          	5.00505724e-12	1.97488664e+00	5.89371644e-09	2.95186328e-09	2.94185316e-09
336             	7.04676085e-12	1.97488664e+00	6.09223683e-09	3.05316518e-09	3.03907166e-09
336.05          	1.96380965e-12	1.97488661e+00	-1.74740268e-08	-8.73504960e-09	-8.73897722e-09
336.1           	6.88537768e-12	1.97488665e+00	2.24032303e-08	1.12085005e-08	1.11947298e-08
336.15          	4.82663497e-13	1.97488661e+00	-2.81996782e-08	-1.40993564e-08	-1.41003218e-08
336.2           	2.56723679e-12	1.97488664e+00	1.17705302e-08	5.88783235e-09	5.88269787e-09
336.25          	6.67094721e-12	1.97488664e+00	1.21733788e-08	6.09336033e-09	6.08001844e-09
336.3           	5.13037312e-13	1.97488662e+00	-2.51475615e-08	-1.25732677e-08	-1.25742938e-08
336.35          	3.51174070e-12	1.97488663e+00	1.96866409e-08	9.84683219e-09	9.83980870e-09
336.4           	1.45148075e-12	1.97488663e+00	-1.13645669e-08	-5.68083197e-09	-5.68373494e-09
336.45          	-2.46940370e-12	1.97488663e+00	-1.17141318e-08	-5.85953531e-09	-5.85459650e-09
336.5           	1.46607618e-12	1.97488663e+00	1.81363184e-08	9.06962529e-09	9.06669313e-09
336.55          	2.04975631e-12	1.97488664e+00	-5.53713991e-09	-2.76652020e-09	-2.77061971e-09
336.6           	3.48852175e-12	1.97488663e+00	7.50645220e-09	3.75671462e-09	3.74973758e-09
336.65          	6.17945950e-12	1.97488663e+00	7.70538462e-09	3.85887177e-09	3.84651285e-09
336.7           	5.84164564e-12	1.97488664e+00	-4.50178254e-09	-2.24504962e-09	-2.25673291e-09
336.75          	2.06545740e-12	1.97488661e+00	-8.41442632e-09	-4.20514770e-09	-4.20927862e-09
336.8           	5.09318716e-12	1.97488665e+00	1.55084121e-08	7.75929923e-09	7.74911286e-09
336.85          	2.41232230e-12	1.97488662e+00	-6.05094545e-09	-3.02306041e-09	-3.02788505e-09
336.9           	4.71843268e-13	1.97488662e+00	-6.22553266e-09	-3.11229449e-09	-3.11323817e-09
336.95          	6.77103415e-12	1.97488665e+00	1.89507531e-08	9.48214758e-09	9.46860552e-09
337             	2.66619723e-12	1.97488661e+00	-2.27399373e-08	-1.13673024e-08	-1.13726348e-08
337.05          	5.33003058e-12	1.97488664e+00	9.92372538e-09	4.96719272e-09	4.95653266e-09
337.1           	8.45264039e-12	1.97488664e+00	1.02409958e-08	5.12895053e-09	5.11204525e-09
337.15          	1.66732784e-12	1.97488661e+00	-2.44065425e-08	-1.22016039e-08	-1.22049386e-08
337.2           	5.60590745e-12	1.97488664e+00	2.26557274e-08	1.13334696e-08	1.13222578e-08
337.25          	3.39252649e-12	1.97488662e+00	-1.14162801e-08	-5.70474753e-09	-5.71153259e-09
337.3           	-2.48894004e-13	1.97488662e+00	-1.17772190e-08	-5.88885838e-09	-5.88836059e-09
337.35          	5.18742265e-12	1.97488664e+00	2.23388405e-08	1.11746077e-08	1.11642328e-08
337.4           	3.28119389e-12	1.97488663e+00	-1.48430725e-08	-7.41825508e-09	-7.42481747e-09
337.45          	4.59067994e-12	1.97488662e+00	8.33482974e-09	4.17200555e-09	4.16282419e-09
337.5           	4.87579410e-12	1.97488663e+00	-5.10793758e-09	-2.54909300e-09	-2.55884459e-09
337.55          	5.40600106e-12	1.97488663e+00	4.40430908e-09	2.20756054e-09	2.19674854e-09
337.6           	6.34579444e-12	1.97488663e+00	4.53742219e-09	2.27505689e-09	2.26236530e-09
337.65          	5.58083180e-12	1.97488664e+00	-4.30934933e-09	-2.14909383e-09	-2.16025549e-09
337.7           	2.53524187e-12	1.97488661e+00	-8.48869796e-09	-4.24181374e-09	-4.24688422e-09
337.75          	6.32134102e-12	1.97488665e+00	1.44235404e-08	7.21809156e-09	7.20544887e-09
337.8           	2.06078535e-13	1.97488661e+00	-2.57570832e-08	-1.28783355e-08	-1.28787477e-08
337.85          	2.82857743e-12	1.97488664e+00	1.05672870e-08	5.28647209e-09	5.28081494e-09
337.9           	6.80884494e-12	1.97488664e+00	1.09364628e-08	5.47504025e-09	5.46142256e-09
337.95          	1.26815745e-12	1.97488661e+00	-2.24039195e-08	-1.12006916e-08	-1.12032279e-08
338             	6.05195776e-12	1.97488664e+00	2.42113116e-08	1.21117078e-08	1.20996038e-08
338.05          	3.48484284e-12	1.97488662e+00	-1.17533105e-08	-5.87317043e-09	-5.88014011e-09
338.1           	-8.26347454e-13	1.97488662e+00	-1.21335312e-08	-6.06759195e-09	-6.06593926e-09
338.15          	4.27407892e-12	1.97488664e+00	2.22486552e-08	1.11286017e-08	1.11200535e-08
338.2           	1.87998824e-12	1.97488663e+00	-1.60576624e-08	-8.02695120e-09	-8.03071118e-09
338.25          	4.12390835e-12	1.97488662e+00	1.12310246e-08	5.61963618e-09	5.61138837e-09
338.3           	4.49338982e-12	1.97488663e+00	-5.90825641e-09	-2.94963481e-09	-2.95862159e-09
338.35          	2.49314957e-12	1.97488663e+00	-6.12815527e-09	-3.06158449e-09	-3.06657079e-09
338.4           	2.64263286e-12	1.97488662e+00	6.68878822e-09	3.34703674e-09	3.34175148e-09
338.45          	3.95367506e-12	1.97488665e+00	3.71778052e-09	1.86284394e-09	1.85493658e-09
338.5           	2.91219316e-12	1.97488662e+00	6.18485916e-10	3.12155151e-10	3.06330765e-10
338.55          	3.04318560e-12	1.97488662e+00	6.25434639e-10	3.15760505e-10	3.09674134e-10
338.6           	5.49379357e-12	1.97488665e+00	5.93831212e-09	2.97464985e-09	2.96366227e-09
338.65          	7.41264905e-13	1.97488661e+00	-1.72523463e-08	-8.62543191e-09	-8.62691444e-09
338.7           	1.52360936e-12	1.97488664e+00	3.81101906e-09	1.90703314e-09	1.90398592e-09
338.75          	2.66110224e-12	1.97488664e+00	3.97735944e-09	1.99134082e-09	1.98601862e-09
338.8           	-1.91379193e-12	1.97488661e+00	-1.68125739e-08	-8.40820072e-09	-8.40437314e-09
338.85          	4.13384930e-12	1.97488665e+00	2.35893962e-08	1.17988319e-08	1.17905642e-08
338.9           	-3.56601250e-13	1.97488662e+00	-2.43424929e-08	-1.21716030e-08	-1.21708898e-08
338.95          	2.19291718e-12	1.97488664e+00	1.23107106e-08	6.15754823e-09	6.15316240e-09
339             	6.12979925e-12	1.97488664e+00	1.26961691e-08	6.35421435e-09	6.34195475e-09
339.05          	-3.83642120e-13	1.97488662e+00	-2.49535665e-08	-1.24771669e-08	-1.24763996e-08
339.1           	1.43348170e-12	1.97488663e+00	1.71201535e-08	8.56151021e-09	8.55864325e-09
339.15          	-1.04759289e-12	1.97488663e+00	-1.22064509e-08	-6.10427306e-09	-6.10217788e-09
339.2           	-5.01894739e-12	1.97488663e+00	-1.25638020e-08	-6.28691995e-09	-6.27688206e-09
339.25          	-1.19450489e-12	1.97488663e+00	1.68593040e-08	8.42845749e-09	8.43084650e-09
